,Date,FIPS,MMWR_week,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_5PlusPop_Pct_SVI,Series_Complete_5to17Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_5PlusPop_Pct_UR_Equity,Series_Complete_5to17Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,Booster_Doses_Vax_Pct_SVI,Booster_Doses_12PlusVax_Pct_SVI,Booster_Doses_18PlusVax_Pct_SVI,Booster_Doses_65PlusVax_Pct_SVI,Booster_Doses_Vax_Pct_UR_Equity,Booster_Doses_12PlusVax_Pct_UR_Equity,Booster_Doses_18PlusVax_Pct_UR_Equity,Booster_Doses_65PlusVax_Pct_UR_Equity,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop
504,1/25/2021,36007,4,Broome County,NY,93.7,9704,5.1,,,9704,5.8,9690,6.3,3704,10,934,0.5,,,,,934,0.6,929,0.6,276,0.7,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,190488,,,166375,153683,
505,1/24/2021,36007,4,Broome County,NY,93.7,9153,4.8,,,9153,5.5,9139,5.9,3310,9,910,0.5,,,,,910,0.5,905,0.6,273,0.7,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,190488,,,166375,153683,
506,1/23/2021,36007,3,Broome County,NY,93.7,8490,4.5,,,8490,5.1,8479,5.5,2932,7.9,871,0.5,,,,,871,0.5,866,0.6,273,0.7,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,190488,,,166375,153683,
507,1/22/2021,36007,3,Broome County,NY,93.8,7424,3.9,,,7424,4.5,7414,4.8,2419,6.5,711,0.4,,,,,711,0.4,710,0.5,242,0.7,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,190488,,,166375,153683,
508,1/21/2021,36007,3,Broome County,NY,94,6715,3.5,,,6715,4,6706,4.4,2071,5.6,522,0.3,,,,,522,0.3,521,0.3,139,0.4,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,190488,,,166375,153683,
509,1/20/2021,36007,3,Broome County,NY,94,6379,3.3,,,6379,3.8,6370,4.1,1869,5.1,407,0.2,,,,,407,0.2,406,0.3,83,0.2,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,190488,,,166375,153683,
510,1/19/2021,36007,3,Broome County,NY,93.8,6241,3.3,,,6241,3.8,6233,4.1,1798,4.9,341,0.2,,,,,341,0.2,341,0.2,58,0.2,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,190488,,,166375,153683,
511,1/18/2021,36007,3,Broome County,NY,93.9,6111,3.2,,,6111,3.7,6103,4,1704,4.6,308,0.2,,,,,308,0.2,308,0.2,54,0.1,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,190488,,,166375,153683,
512,1/17/2021,36007,3,Broome County,NY,94,5949,3.1,,,5949,3.6,5941,3.9,1627,4.4,307,0.2,,,,,307,0.2,307,0.2,54,0.1,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,190488,,,166375,153683,
513,1/16/2021,36007,2,Broome County,NY,93.9,5661,3,,,5661,3.4,5653,3.7,1499,4.1,304,0.2,,,,,304,0.2,304,0.2,54,0.1,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,190488,,,166375,153683,
514,1/15/2021,36007,2,Broome County,NY,93.2,5342,2.8,,,5342,3.2,5334,3.5,1309,3.5,219,0.1,,,,,219,0.1,219,0.1,40,0.1,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,190488,,,166375,153683,
515,1/14/2021,36007,2,Broome County,NY,93.5,5123,2.7,,,5123,3.1,5115,3.3,1183,3.2,214,0.1,,,,,214,0.1,214,0.1,40,0.1,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,190488,,,166375,153683,
516,1/13/2021,36007,2,Broome County,NY,93,4834,2.5,,,4834,2.9,4827,3.1,1062,2.9,145,0.1,,,,,145,0.1,145,0.1,10,0,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,,,,,,,,,,190488,,,166375,153683,
517,1/12/2021,36007,2,Broome County,NY,92.3,4617,2.4,,,4617,2.8,4610,3,1007,2.7,133,0.1,,,,,133,0.1,133,0.1,10,0,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,,,,,,,,,,190488,,,166375,153683,
518,1/11/2021,36007,2,Broome County,NY,91.7,4483,2.4,,,4483,2.7,4476,2.9,994,2.7,126,0.1,,,,,126,0.1,126,0.1,10,0,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,,,,,,,,,,190488,,,166375,153683,
519,1/10/2021,36007,2,Broome County,NY,91.4,4370,2.3,,,4370,2.6,4363,2.8,974,2.6,123,0.1,,,,,123,0.1,123,0.1,10,0,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,,,,,,,,,,190488,,,166375,153683,
520,1/9/2021,36007,1,Broome County,NY,91.4,4088,2.1,,,4088,2.5,4082,2.7,886,2.4,123,0.1,,,,,123,0.1,123,0.1,10,0,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,,,,,,,,,,190488,,,166375,153683,
521,1/8/2021,36007,1,Broome County,NY,91.3,3363,1.8,,,3363,2,3358,2.2,781,2.1,109,0.1,,,,,109,0.1,109,0.1,10,0,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,,,,,,,,,,190488,,,166375,153683,
522,1/7/2021,36007,1,Broome County,NY,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,190488,,,166375,153683,
523,1/6/2021,36007,1,Broome County,NY,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,190488,,,166375,153683,
524,1/5/2021,36007,1,Broome County,NY,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,190488,,,166375,153683,
525,1/4/2021,36007,1,Broome County,NY,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,190488,,,166375,153683,
526,1/3/2021,36007,1,Broome County,NY,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,190488,,,166375,153683,
527,1/2/2021,36007,53,Broome County,NY,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,190488,,,166375,153683,
528,1/1/2021,36007,53,Broome County,NY,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,190488,,,166375,153683,
529,12/31/2020,36007,53,Broome County,NY,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,190488,,,166375,153683,
530,12/30/2020,36007,53,Broome County,NY,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,190488,,,166375,153683,
531,12/29/2020,36007,53,Broome County,NY,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,190488,,,166375,153683,
532,12/28/2020,36007,53,Broome County,NY,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,190488,,,166375,153683,
533,12/27/2020,36007,53,Broome County,NY,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,190488,,,166375,153683,
534,12/26/2020,36007,52,Broome County,NY,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,190488,,,166375,153683,
535,12/25/2020,36007,52,Broome County,NY,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,190488,,,166375,153683,
536,12/24/2020,36007,52,Broome County,NY,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,190488,,,166375,153683,
537,12/23/2020,36007,52,Broome County,NY,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,190488,,,166375,153683,
538,12/22/2020,36007,52,Broome County,NY,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,190488,,,166375,153683,
539,12/21/2020,36007,52,Broome County,NY,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,190488,,,166375,153683,
540,12/20/2020,36007,52,Broome County,NY,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,190488,,,166375,153683,
541,12/19/2020,36007,51,Broome County,NY,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,190488,,,166375,153683,
542,12/18/2020,36007,51,Broome County,NY,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,190488,,,166375,153683,
543,12/17/2020,36007,51,Broome County,NY,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,190488,,,166375,153683,
544,12/16/2020,36007,51,Broome County,NY,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,190488,,,166375,153683,
545,12/15/2020,36007,51,Broome County,NY,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,190488,,,166375,153683,
546,12/14/2020,36007,51,Broome County,NY,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,190488,,,166375,153683,
547,12/13/2020,36007,51,Broome County,NY,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,C,,,,,,,Metro,,,,,,,,,,,,,,,190488,,,166375,153683,
